company_id,year,free_cash_flow_cr,cash_from_operations_cr,cfo_pat_ratio,fcf_positive_flag,cash_quality_score,cash_quality_label,cash_conversion_label,cashflow_trend,cashflow_insight
EICHERMOT,Mar 2022,544.0,1527.0,0.9105545617173524,1,79.6,Strong,Good,Improving,Cash flow profile remains stable.
EICHERMOT,Mar 2023,426.0,2823.0,0.9687714481811942,1,83.03,Strong,Good,Declining,Cash flow profile remains stable.
EICHERMOT,Mar 2024,890.0,3724.0,0.9307673081729567,1,82.19,Strong,Good,Improving,Cash flow profile remains stable.
EICHERMOT,TTM,890.0,3724.0,0.872539831302718,1,80.15,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
GAIL,Mar 2013,-2023.0,6603.0,1.5120219830547286,0,67.49,Moderate,Excellent,Stable,Cash generation is stable with acceptable cash conversion.
GAIL,Mar 2014,149.0,4615.0,0.9642707898035938,1,79.49,Strong,Good,Improving,Cash flow profile remains stable.
GAIL,Mar 2015,1405.0,4214.0,1.3335443037974684,1,89.21,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GAIL,Mar 2016,3056.0,3960.0,2.113127001067236,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GAIL,Mar 2017,5690.0,6024.0,1.7854179016004743,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GAIL,Mar 2018,6109.0,8769.0,1.8249739854318419,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GAIL,Mar 2019,2283.0,7984.0,1.2183732641538227,1,90.7,Strong,Excellent,Declining,Cash flow profile remains stable.
GAIL,Mar 2020,46.0,8345.0,0.8770362585391487,1,78.86,Strong,Good,Declining,Cash flow profile remains stable.
GAIL,Mar 2021,4353.0,8993.0,1.463942699007,1,96.9,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GAIL,Mar 2022,3930.0,9420.0,0.7656046814044213,1,76.88,Strong,Weak,Declining,Cash flow profile remains stable.
GAIL,Mar 2023,-4248.0,3205.0,0.5727305218012866,0,29.41,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
GAIL,Mar 2024,4360.0,12586.0,1.270928001615672,1,90.73,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GAIL,TTM,4360.0,12586.0,1.0905467463824625,1,85.17,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
GODREJCP,Mar 2013,-45.0,820.0,0.9704142011834319,0,41.03,Weak,Good,Stable,Weak cash generation with below-average cash conversion.
GODREJCP,Mar 2014,622.0,1116.0,1.3626373626373627,1,87.47,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GODREJCP,Mar 2015,-209.0,1027.0,1.0522540983606556,0,43.72,Weak,Good,Declining,Cash generation is deteriorating and requires attention.
GODREJCP,Mar 2016,225.0,847.0,1.0192539109506618,1,74.02,Moderate,Good,Improving,"Cash generation is improving, although there is still room for stronger quality."
GODREJCP,Mar 2017,-383.0,1860.0,1.4220183486238531,0,58.22,Moderate,Excellent,Declining,Cash flow profile remains stable.
GODREJCP,Mar 2018,1387.0,1723.0,1.0544675642594858,1,77.89,Strong,Good,Improving,Cash flow profile remains stable.
GODREJCP,Mar 2019,2003.0,1729.0,0.7382578992314262,1,68.31,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
GODREJCP,Mar 2020,1036.0,1588.0,1.0607882431529727,1,77.7,Strong,Good,Declining,Cash flow profile remains stable.
GODREJCP,Mar 2021,1738.0,2030.0,1.179546775130738,1,84.34,Strong,Good,Improving,Cash flow profile remains stable.
GODREJCP,Mar 2022,607.0,1451.0,0.8137969713965227,1,69.6,Moderate,Good,Declining,Cash flow profile remains stable.
GODREJCP,Mar 2023,397.0,2151.0,1.263807285546416,1,86.25,Strong,Excellent,Declining,Cash flow profile remains stable.
GODREJCP,Mar 2024,-1365.0,2070.0,-3.6898395721925135,0,5.02,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
GODREJCP,TTM,-1365.0,2070.0,-4.569536423841059,0,4.68,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
GRASIM,Mar 2013,-1445.0,4242.0,1.1228163049232398,0,52.89,Moderate,Good,Stable,Cash generation is stable with acceptable cash conversion.
GRASIM,Mar 2014,1213.0,3549.0,1.2014218009478672,1,88.32,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GRASIM,Mar 2015,2235.0,4594.0,1.7792408985282726,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GRASIM,Mar 2016,1353.0,5868.0,1.6984081041968162,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
GRASIM,Mar 2017,3779.0,7288.0,1.7164390014130946,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GRASIM,Mar 2018,-2594.0,-4140.0,-1.1225596529284165,0,8.41,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
GRASIM,Mar 2019,-3871.0,-1659.0,-0.6043715846994535,0,6.95,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
GRASIM,Mar 2020,5256.0,16620.0,2.5033890646181653,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GRASIM,Mar 2021,7929.0,15075.0,2.157578359811078,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
GRASIM,Mar 2022,5985.0,7038.0,0.6280563983580225,1,68.45,Moderate,Weak,Declining,Cash flow profile remains stable.
GRASIM,Mar 2023,-26397.0,-12685.0,-1.1450622856111212,0,6.88,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
GRASIM,Mar 2024,-33833.0,-10719.0,-1.0798911948418295,0,6.11,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
GRASIM,TTM,-33833.0,-10719.0,-1.2330610836305074,0,5.68,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
HAL,Mar 2013,,,,0,17.81,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
HAL,Mar 2014,,,,0,17.36,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
HAL,Mar 2015,,,,0,16.97,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
HAL,Mar 2016,,,,0,18.14,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
HAL,Mar 2017,2598.0,-423.0,-0.16169724770642202,1,52.12,Moderate,Weak,Stable,Cash generation is stable with acceptable cash conversion.
HAL,Mar 2018,-140.0,-734.0,-0.36940110719677904,0,16.88,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
HAL,Mar 2019,-2402.0,-7694.0,-3.279624893435635,0,15.68,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
HAL,Mar 2020,203.0,1537.0,0.5408163265306123,1,69.71,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
HAL,Mar 2021,13934.0,15124.0,4.669342389626428,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HAL,Mar 2022,-2609.0,10180.0,2.0015729453401496,0,92.64,Strong,Excellent,Declining,Cash flow profile remains stable.
HAL,Mar 2023,3102.0,8836.0,1.5205644467389434,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HAL,Mar 2024,1814.0,8226.0,1.0830809743252139,1,94.29,Strong,Good,Declining,Cash flow profile remains stable.
HAL,TTM,1814.0,8226.0,0.9709631728045326,1,90.55,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
HAVELLS,Mar 2013,494.0,638.0,1.0981067125645438,1,81.49,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
HAVELLS,Mar 2014,492.0,868.0,1.946188340807175,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
HAVELLS,Mar 2015,478.0,963.0,2.501298701298701,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
HAVELLS,Mar 2016,392.0,513.0,0.3946153846153846,1,58.76,Moderate,Weak,Declining,Cash flow profile remains stable.
HAVELLS,Mar 2017,547.0,767.0,1.5526315789473684,1,99.55,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HAVELLS,Mar 2018,154.0,1100.0,1.6641452344931922,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
HAVELLS,Mar 2019,686.0,501.0,0.6357868020304569,1,66.69,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
HAVELLS,Mar 2020,279.0,827.0,1.125170068027211,1,83.78,Strong,Good,Declining,Cash flow profile remains stable.
HAVELLS,Mar 2021,-103.0,660.0,0.632183908045977,0,34.15,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
HAVELLS,Mar 2022,969.0,1728.0,1.4448160535117056,1,95.61,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HAVELLS,Mar 2023,596.0,565.0,0.5270522388059702,1,62.16,Moderate,Weak,Declining,Cash flow profile remains stable.
HAVELLS,Mar 2024,335.0,1953.0,1.5365853658536586,1,98.48,Strong,Excellent,Declining,Cash flow profile remains stable.
HAVELLS,TTM,335.0,1953.0,1.395,1,93.52,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
HCLTECH,Jun 2013,2131.0,4492.0,1.111881188118812,1,84.2,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
HCLTECH,Jun 2014,1615.0,6457.0,0.9891237745098039,1,82.17,Strong,Good,Declining,Cash flow profile remains stable.
HCLTECH,Jun 2015,3451.0,5539.0,0.7544265867611005,1,72.4,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
HCLTECH,Mar 2017,5105.0,8995.0,1.0452010225424122,1,82.73,Strong,Good,Improving,Cash flow profile remains stable.
HCLTECH,Mar 2018,6092.0,8328.0,0.9548268745700528,1,78.64,Strong,Good,Improving,Cash flow profile remains stable.
HCLTECH,Mar 2019,5715.0,8971.0,0.8864624505928854,1,72.89,Moderate,Good,Declining,Cash flow profile remains stable.
HCLTECH,Mar 2020,1027.0,13359.0,1.2081939043140093,1,82.8,Strong,Excellent,Declining,Cash flow profile remains stable.
HCLTECH,Mar 2021,13953.0,19618.0,1.756468797564688,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HCLTECH,Mar 2022,18497.0,16900.0,1.2497226946683428,1,89.31,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HCLTECH,Mar 2023,14436.0,18009.0,1.2131357359380264,1,87.82,Strong,Excellent,Declining,Cash flow profile remains stable.
HCLTECH,Mar 2024,15840.0,22448.0,1.428898790579249,1,96.23,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HCLTECH,Mar 2016 9m,,,,0,16.17,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
HCLTECH,TTM,15840.0,22448.0,1.3139010828211881,1,92.59,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
HDFCBANK,Mar 2013,-6749.0,-5847.0,-0.8470230334637114,0,16.62,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
HDFCBANK,Mar 2014,3112.0,4211.0,0.4802691605839416,1,66.79,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
HDFCBANK,Mar 2015,-22081.0,-21281.0,-1.9883210314864992,0,14.99,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
HDFCBANK,Mar 2016,-35272.0,-34435.0,-2.6858279385383357,0,13.42,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
HDFCBANK,Mar 2017,16136.0,17282.0,1.128288829405236,1,90.36,Strong,Good,Improving,Cash flow profile remains stable.
HDFCBANK,Mar 2018,16372.0,17214.0,0.9274284790690157,1,83.33,Strong,Good,Improving,Cash flow profile remains stable.
HDFCBANK,Mar 2019,-64375.0,-62872.0,-2.801033591731266,0,12.87,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
HDFCBANK,Mar 2020,-18272.0,-16869.0,-0.6180026377491208,0,15.56,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
HDFCBANK,Mar 2021,40653.0,42476.0,1.3333333333333333,1,98.14,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HDFCBANK,Mar 2022,-14011.0,-11960.0,-0.3134911273623234,0,16.85,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
HDFCBANK,Mar 2023,17822.0,20814.0,0.45101735682246635,1,67.43,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
HDFCBANK,Mar 2024,35669.0,19069.0,0.2913699844146319,1,61.09,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
HDFCBANK,TTM,35669.0,19069.0,0.2642306839596497,1,60.41,Moderate,Weak,Stable,Cash generation is stable with acceptable cash conversion.
HDFCLIFE,Mar 2013,,,,0,21.78,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
HDFCLIFE,Mar 2014,,,,0,20.6,Weak,Unknown,Stable,Weak cash generation with below-average cash conversion.
HDFCLIFE,Mar 2015,945.0,4459.0,5.673027989821883,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
HDFCLIFE,Mar 2016,1725.0,5687.0,6.960832313341493,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HDFCLIFE,Mar 2017,1053.0,6230.0,7.023675310033822,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
HDFCLIFE,Mar 2018,2318.0,6739.0,6.087624209575429,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HDFCLIFE,Mar 2019,-314.0,9868.0,7.721439749608764,0,93.41,Strong,Excellent,Declining,Cash flow profile remains stable.
HDFCLIFE,Mar 2020,-401.0,7388.0,5.696222050886662,0,90.8,Strong,Excellent,Declining,Cash flow profile remains stable.
HDFCLIFE,Mar 2021,751.0,9703.0,7.129316678912565,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HDFCLIFE,Mar 2022,5142.0,5943.0,4.47852298417483,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HDFCLIFE,Mar 2023,-3188.0,6883.0,5.031432748538012,0,87.51,Strong,Excellent,Declining,Cash flow profile remains stable.
HDFCLIFE,Mar 2024,-2893.0,10721.0,6.81130876747141,0,88.92,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HDFCLIFE,TTM,-2893.0,10721.0,6.136805953062392,0,88.9,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
HEROMOTOCO,Mar 2014,1347.0,2963.0,1.4096098953377736,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
HEROMOTOCO,Mar 2015,2217.0,2186.0,0.9247038917089678,1,84.11,Strong,Good,Improving,Cash flow profile remains stable.
HEROMOTOCO,Mar 2016,1422.0,3722.0,1.1960154241645244,1,93.4,Strong,Good,Declining,Cash flow profile remains stable.
HEROMOTOCO,Mar 2017,2035.0,4007.0,1.1300056401579244,1,91.49,Strong,Good,Improving,Cash flow profile remains stable.
HEROMOTOCO,Mar 2018,2159.0,4017.0,1.0792584631918323,1,89.2,Strong,Good,Improving,Cash flow profile remains stable.
HEROMOTOCO,Mar 2019,2330.0,1032.0,0.2977495672244662,1,59.93,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
HEROMOTOCO,Mar 2020,2699.0,5518.0,1.508062312107133,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HEROMOTOCO,Mar 2021,1821.0,4110.0,1.3998637602179838,1,97.23,Strong,Excellent,Declining,Cash flow profile remains stable.
HEROMOTOCO,Mar 2022,1882.0,2104.0,0.9033920137398025,1,78.11,Strong,Good,Improving,Cash flow profile remains stable.
HEROMOTOCO,Mar 2023,2193.0,2614.0,0.9335714285714286,1,80.2,Strong,Good,Improving,Cash flow profile remains stable.
HEROMOTOCO,Mar 2024,3095.0,4923.0,1.3156066274719402,1,95.92,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HEROMOTOCO,TTM,3095.0,4923.0,1.1911444471328332,1,91.49,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
HINDALCO,Mar 2013,-10824.0,2977.0,0.9900232790156301,0,45.11,Weak,Good,Stable,Weak cash generation with below-average cash conversion.
HINDALCO,Mar 2014,-139.0,7956.0,3.624601366742597,0,82.71,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HINDALCO,Mar 2015,3270.0,7143.0,27.57915057915058,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HINDALCO,Mar 2016,8468.0,11688.0,-16.64957264957265,1,42.07,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
HINDALCO,Mar 2017,9811.0,12687.0,6.741232731137088,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HINDALCO,Mar 2018,16231.0,10898.0,1.7915502219299688,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HINDALCO,Mar 2019,6521.0,11977.0,2.1796178343949046,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
HINDALCO,Mar 2020,5518.0,12745.0,3.383328908946111,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
HINDALCO,Mar 2021,-8048.0,17232.0,4.9474590869939705,0,82.64,Strong,Excellent,Declining,Cash flow profile remains stable.
HINDALCO,Mar 2022,10065.0,16838.0,1.226365622723962,1,94.81,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HINDALCO,Mar 2023,11649.0,19208.0,1.9023472318510448,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HINDALCO,Mar 2024,9789.0,24056.0,2.368882323978336,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
HINDALCO,TTM,9789.0,24056.0,1.9263292761050608,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
HINDUNILVR,Mar 2013,3668.0,3605.0,0.9390466267257098,1,83.71,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
HINDUNILVR,Mar 2014,3343.0,3818.0,0.9651162790697675,1,84.4,Strong,Good,Declining,Cash flow profile remains stable.
HINDUNILVR,Mar 2015,3430.0,3292.0,0.7522851919561243,1,76.4,Strong,Weak,Improving,Cash flow profile remains stable.
HINDUNILVR,Mar 2016,3889.0,4171.0,1.0048181161165983,1,84.87,Strong,Good,Improving,Cash flow profile remains stable.
HINDUNILVR,Mar 2017,4012.0,5185.0,1.1547884187082404,1,90.81,Strong,Good,Improving,Cash flow profile remains stable.
HINDUNILVR,Mar 2018,4996.0,6059.0,1.1591735220968051,1,92.67,Strong,Good,Improving,Cash flow profile remains stable.
HINDUNILVR,Mar 2019,5362.0,5800.0,0.9570957095709571,1,85.82,Strong,Good,Improving,Cash flow profile remains stable.
HINDUNILVR,Mar 2020,9414.0,7623.0,1.1283303730017762,1,94.19,Strong,Good,Improving,Cash flow profile remains stable.
HINDUNILVR,Mar 2021,7935.0,9163.0,1.1455181897737217,1,89.21,Strong,Good,Declining,Cash flow profile remains stable.
HINDUNILVR,Mar 2022,7320.0,9048.0,1.0175438596491229,1,84.27,Strong,Good,Declining,Cash flow profile remains stable.
HINDUNILVR,Mar 2023,8507.0,9991.0,0.9850142955733018,1,82.9,Strong,Good,Improving,Cash flow profile remains stable.
HINDUNILVR,Mar 2024,10145.0,15469.0,1.504473837774752,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
HINDUNILVR,TTM,10145.0,15469.0,1.4380403458213256,1,99.66,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
ICICIBANK,Mar 2013,-1069.0,17494.0,1.726949654491609,0,73.97,Moderate,Excellent,Stable,Cash generation is stable with acceptable cash conversion.
ICICIBANK,Mar 2014,-8985.0,6765.0,0.5793440095915047,0,33.09,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
ICICIBANK,Mar 2015,-25448.0,-12273.0,-0.9483078349559574,0,10.97,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
ICICIBANK,Mar 2016,11585.0,23645.0,2.16390592111284,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIBANK,Mar 2017,50925.0,52636.0,4.641622574955909,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIBANK,Mar 2018,-31168.0,19383.0,2.13,0,78.04,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIBANK,Mar 2019,18389.0,48671.0,8.555282123396028,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIBANK,Mar 2020,37470.0,79565.0,7.088195991091314,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIBANK,Mar 2021,74384.0,138015.0,6.777401296405421,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIBANK,Mar 2022,18663.0,58111.0,2.18972793729746,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIBANK,Mar 2023,-71460.0,-3771.0,-0.10634217873156425,0,11.07,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
ICICIBANK,Mar 2024,12547.0,157284.0,3.4132071786636575,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIBANK,TTM,12547.0,157284.0,3.0006868131868134,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
ICICIGI,Mar 2013,22.0,984.0,2.7875354107648724,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
ICICIGI,Mar 2014,-111.0,595.0,1.1442307692307692,0,60.07,Moderate,Good,Declining,Cash flow profile remains stable.
ICICIGI,Mar 2015,73.0,-98.0,-0.1675213675213675,1,50.85,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
ICICIGI,Mar 2016,201.0,511.0,1.0078895463510849,1,85.41,Strong,Good,Improving,Cash flow profile remains stable.
ICICIGI,Mar 2017,-362.0,1628.0,2.319088319088319,0,89.18,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIGI,Mar 2018,494.0,2390.0,2.7726218097447797,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIGI,Mar 2019,120.0,2976.0,2.8369876072449953,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIGI,Mar 2020,51.0,3433.0,2.875209380234506,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIGI,Mar 2021,407.0,1774.0,1.2043448744059742,1,94.21,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIGI,Mar 2022,944.0,809.0,0.6365066876475216,1,71.0,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
ICICIGI,Mar 2023,605.0,2290.0,1.324465008675535,1,96.18,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIGI,Mar 2024,486.0,2407.0,1.2542991141219386,1,94.17,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIGI,TTM,486.0,2407.0,0.9559173947577443,1,84.47,Strong,Good,Stable,Cash flow remains consistently strong with stable operating performance.
ICICIPRULI,Mar 2013,-1077.0,-2641.0,-1.7432343234323433,0,19.23,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
ICICIPRULI,Mar 2014,3630.0,-2382.0,-1.5259449071108264,1,52.3,Moderate,Weak,Improving,"Cash generation is improving, although there is still room for stronger quality."
ICICIPRULI,Mar 2015,-1299.0,523.0,0.31890243902439025,0,32.13,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
ICICIPRULI,Mar 2016,3661.0,3634.0,2.2024242424242426,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIPRULI,Mar 2017,3434.0,4130.0,2.455410225921522,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIPRULI,Mar 2018,301.0,5690.0,3.5145151327980235,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIPRULI,Mar 2019,3818.0,11377.0,9.988586479367866,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIPRULI,Mar 2020,-2201.0,8596.0,8.056232427366448,0,87.97,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIPRULI,Mar 2021,2230.0,7314.0,7.650627615062762,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
ICICIPRULI,Mar 2022,1015.0,1831.0,2.412384716732543,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
ICICIPRULI,Mar 2023,-1056.0,89.0,0.10947109471094711,0,17.69,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
ICICIPRULI,Mar 2024,105.0,-7315.0,-8.595769682726205,1,44.2,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
ICICIPRULI,TTM,105.0,-7315.0,-7.5102669404517455,1,44.75,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
INDIGO,Mar 2013,-149.0,1741.0,2.2121982210927573,0,90.82,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
INDIGO,Mar 2014,-1319.0,1595.0,3.3649789029535864,0,89.23,Strong,Excellent,Declining,Cash flow profile remains stable.
INDIGO,Mar 2015,1444.0,2384.0,1.8282208588957056,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
INDIGO,Mar 2016,1779.0,3116.0,1.5689828801611279,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
INDIGO,Mar 2017,749.0,3782.0,2.2796865581675707,1,100.0,Strong,Excellent,Declining,Cash flow profile remains stable.
INDIGO,Mar 2018,-249.0,3903.0,1.7408563782337199,0,83.8,Strong,Excellent,Declining,Cash flow profile remains stable.
INDIGO,Mar 2019,634.0,3160.0,20.256410256410255,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
INDIGO,Mar 2020,2370.0,6943.0,-27.995967741935484,1,47.52,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
INDIGO,Mar 2021,1608.0,-1620.0,0.2625182304326689,1,57.5,Moderate,Weak,Declining,Cash flow profile remains stable.
INDIGO,Mar 2022,3591.0,2064.0,-6.511041009463723,1,49.45,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
INDIGO,Mar 2023,8664.0,12703.0,-40.072555205047315,1,49.44,Weak,Weak,Improving,Weak cash generation with below-average cash conversion.
INDIGO,Mar 2024,9424.0,21183.0,2.5937308681278317,1,100.0,Strong,Excellent,Improving,Strong cash generation with improving free cash flow and excellent cash conversion.
INDIGO,TTM,9424.0,21183.0,3.4874876522884426,1,100.0,Strong,Excellent,Stable,Cash flow remains consistently strong with stable operating performance.
INDUSINDBK,Mar 2013,-660.0,-486.0,-0.4580584354382658,0,14.74,Weak,Weak,Stable,Weak cash generation with below-average cash conversion.
INDUSINDBK,Mar 2014,-4280.0,-4106.0,-2.9161931818181817,0,14.53,Weak,Weak,Declining,Cash generation is deteriorating and requires attention.
